,주소,건물명,건축년도,면적,계약월,건물용도,구,CPI,전년도동월 대비 CPI 등락률,전세수급-서울-6개월 전,매매수급-서울-6개월 전,주택담보대출 (연리%)-6개월 전,전세자금대출 (연리%)-6개월 전,미래 전세가 예측값,미래 매매가 예측값,월별평균 전세가,월별평균 매매가
2121457,중구 오장동 139-7,오장동오팰리오,2021.0,29,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,30171.775,36190.97,36553.0,46050.0
2121485,중구 오장동 139-7,오장동오팰리오,2021.0,40,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,36667.4,40949.473,48902.0,56925.0
2121666,중구 오장동 206-34,이지마루오장,2018.0,24,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,21668.057,26442.734,24135.0,28128.0
2121707,중구 오장동 206-34,이지마루오장,2018.0,41,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,29938.598,41244.883,43813.0,42976.0
2122301,중구 을지로4가 187-9,을지 웰 라이프,2019.0,30,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,23969.428,29868.506,24750.0,29744.0
2122489,중구 을지로5가 20-1,정건벨라지오오피스텔,2003.0,22,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,9717.367,13534.182,12518.0,10635.0
2123180,중구 을지로6가 23-0,타임캐슬 오피스텔,2004.0,23,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,10627.147,14787.149,11485.0,11754.0
2123362,중구 의주로1가 25-10,바비엥-2,2005.0,29,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,16516.52,19457.7,22032.0,20829.0
2123443,중구 의주로1가 25-10,바비엥-2,2005.0,40,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,21993.242,28915.41,24173.0,25446.0
2123509,중구 의주로1가 25-10,바비엥-2,2005.0,42,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,22397.152,29116.621,24600.0,31203.0
2123600,중구 의주로1가 25-10,바비엥-2,2005.0,44,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,23182.354,29166.793,23404.0,31982.0
2123691,중구 의주로1가 25-10,바비엥-2,2005.0,45,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,23182.354,29464.955,26531.0,27251.0
2123720,중구 의주로1가 25-10,바비엥-2,2005.0,61,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,33153.56,46810.953,40631.0,33004.0
2125019,중구 인현동2가 240-0,세운푸르지오헤리시티,2023.0,28,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,23712.367,27551.2,30044.0,38700.0
2125020,중구 입정동 277-0,힐스테이트세운센트럴1단지,2023.0,25,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,22283.82,26740.246,28041.0,44900.0
2125049,중구 장충동1가 104-0,상지리츠빌장충동카일룸,2008.0,245,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,320387.8,452214.06,321184.0,509833.0
2125232,중구 저동2가 7-2,제이매크로 타워,2018.0,19,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,16790.965,19012.15,18425.0,19757.0
2125285,중구 저동2가 7-2,제이매크로 타워,2018.0,22,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,17703.385,21118.643,19869.0,22000.0
2125344,중구 저동2가 7-2,제이매크로 타워,2018.0,23,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,19371.568,22652.371,20467.0,21081.0
2125394,중구 저동2가 7-2,제이매크로 타워,2018.0,25,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,20719.977,25216.148,22000.0,21984.0
2125861,중구 정동 37-0,삼정아트테라스정동,2020.0,14,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,19081.299,22377.44,23287.0,24240.0
2125895,중구 정동 37-0,삼정아트테라스정동,2020.0,18,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,19818.55,25341.094,23415.0,32915.0
2125898,중구 정동 37-0,삼정아트테라스정동,2020.0,19,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,21583.424,26972.547,29518.0,37479.0
2125915,중구 정동 37-0,삼정아트테라스정동,2020.0,20,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,21815.924,27423.855,30271.0,43432.0
2125924,중구 정동 37-0,삼정아트테라스정동,2020.0,22,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,23227.06,30963.37,34050.0,36963.0
2125953,중구 정동 37-0,삼정아트테라스정동,2020.0,23,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,25553.58,33028.53,30044.0,36400.0
2125969,중구 정동 37-0,삼정아트테라스정동,2020.0,28,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,28930.406,36668.23,36850.0,42876.0
2125987,중구 정동 37-0,삼정아트테라스정동,2020.0,32,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,30316.176,37999.992,35854.0,43105.0
2126008,중구 정동 37-0,삼정아트테라스정동,2020.0,37,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,30933.492,39452.09,33961.0,48850.0
2126923,중구 중림동 355-0,브라운스톤서울,2006.0,31,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,17501.766,23035.326,22055.0,25528.0
2127815,중구 충무로3가 49-0,엘크루 메트로시티,2013.0,26,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,16586.732,20789.234,18135.0,26775.0
2127905,중구 충무로3가 49-0,엘크루 메트로시티,2013.0,27,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,16918.201,20843.416,20029.0,20568.0
2127996,중구 충무로3가 49-0,엘크루 메트로시티,2013.0,28,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,18440.889,22915.033,21832.0,18980.0
2128083,중구 충무로3가 49-0,엘크루 메트로시티,2013.0,29,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,18604.78,23186.834,22160.0,23343.0
2128217,중구 충무로3가 49-0,엘크루 메트로시티,2013.0,36,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,21780.11,28616.652,23689.0,32309.0
2128303,중구 충무로3가 49-0,엘크루 메트로시티,2013.0,37,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,21772.32,28643.229,23638.0,29536.0
2128391,중구 충무로3가 49-0,엘크루 메트로시티,2013.0,45,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,24741.797,34068.688,25801.0,32032.0
2129851,중구 충무로5가 36-19,이지마루 충무로,2020.0,28,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,27981.86,34325.18,29280.0,27993.0
2130219,중구 충무로5가 90-0,충무로헤센스마트,2018.0,20,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,18612.184,20981.146,19042.0,21058.0
2130268,중구 충무로5가 90-0,충무로헤센스마트,2018.0,21,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,19086.734,21640.861,22114.0,22973.0
2130319,중구 충무로5가 90-0,충무로헤센스마트,2018.0,31,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,25466.463,31927.043,26182.0,34411.0
2130362,중구 충무로5가 90-0,충무로헤센스마트,2018.0,41,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,29476.553,39798.285,30718.0,39741.0
2130386,중구 필동1가 22-2,스타빌딩,2003.0,26,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,11053.217,14839.017,13597.0,19304.0
2130395,중구 필동1가 22-2,스타빌딩,2003.0,29,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,12216.447,15961.107,13002.0,19822.0
2131229,중구 황학동 1519-0,블루카운티,2013.0,42,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,23080.242,27737.479,24258.0,21629.0
2131401,중구 황학동 1572-0,동광팰리스,2018.0,26,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,22180.96,26413.504,25200.0,26133.0
2131464,중구 황학동 1572-0,동광팰리스,2018.0,27,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,22474.83,27595.594,25037.0,26287.0
2131527,중구 황학동 1572-0,동광팰리스,2018.0,28,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,23017.918,28458.363,27500.0,26133.0
2132095,중구 황학동 1720-0,청계 블루카운티,2018.0,52,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,31136.186,35716.465,31324.0,31037.0
2132396,중구 황학동 1743-0,골드캐슬Ⅲ,2017.0,29,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,23224.389,28848.389,23981.0,27246.0
2132463,중구 황학동 1743-0,골드캐슬Ⅲ,2017.0,30,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,23507.268,29188.428,24996.0,27300.0
2132936,중구 황학동 1744-0,다올노블리움A동,2014.0,58,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,28777.676,34302.71,29962.0,29007.0
2133385,중구 황학동 2015-0,청계리버팰리스B,2018.0,27,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,20798.545,23714.408,24102.0,25406.0
2133541,중구 황학동 2033-0,청계리버팰리스A,2019.0,26,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,23264.219,27834.48,24286.0,26867.0
2133592,중구 황학동 2033-0,청계리버팰리스A,2019.0,34,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,25949.832,31609.777,27189.0,28584.0
2133683,중구 황학동 2484-0,신당역올리브2,2004.0,24,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,10612.274,12760.961,13927.0,12013.0
2134772,중구 황학동 656-0,하늘드리움,2015.0,52,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,21784.37,28477.225,23793.0,32957.0
2135223,중구 황학동 805-0,중앙시티빌,2003.0,25,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,10076.313,12197.492,10506.0,10957.0
2135986,중구 황학동 846-0,신당블루카운티,2016.0,45,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,27015.564,30613.484,29374.0,30171.0
2136191,중구 황학동 882-0,황학동 코아루,2010.0,42,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,22105.094,27209.084,22908.0,25637.0
2136282,중구 황학동 882-0,황학동 코아루,2010.0,47,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,23790.576,29254.617,25396.0,25495.0
2136370,중구 황학동 882-0,황학동 코아루,2010.0,48,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,23791.236,29200.123,27203.0,24679.0
2136739,중구 황학동 959-0,메르센트,2022.0,30,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,29892.8,34248.38,29939.0,37320.0
2136751,중구 황학동 959-0,메르센트,2022.0,38,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,32712.188,36136.91,35453.0,38137.0
2137197,중구 회현동1가 146-1,삼풍,1975.0,48,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,16273.001,21343.074,26958.0,42443.0
2138969,중구 회현동1가 208-0,남산롯데캐슬아이리스,2011.0,45,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,34486.13,49061.79,44457.0,77216.0
2140274,중구 흥인동 13-1,청계천두산위브더제니스,2014.0,39,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,27226.55,29011.254,27465.0,31104.0
2140361,중구 흥인동 13-1,청계천두산위브더제니스,2014.0,41,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,29563.691,32450.057,29920.0,34299.0
2140443,중구 흥인동 13-1,청계천두산위브더제니스,2014.0,46,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,38526.023,36130.99,65626.0,40710.0
2141321,중구 흥인동 142-1,위더스하임,2018.0,16,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,18804.543,19935.535,21469.0,26400.0
2141865,중구 흥인동 8-0,동대문솔하임,2016.0,18,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,17916.607,18754.188,18349.0,21654.0
2141985,중구 흥인동 8-0,동대문솔하임,2016.0,22,2025-08,아파트,중구 ,113,2.1,55.3,60.6,5.3,5,19883.277,22991.586,23689.0,22870.0
2142307,중구 흥인동 91-0,(91),2013.0,20,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,12613.245,13592.672,12884.0,13018.0
2142489,중구 흥인동 91-0,(91),2013.0,22,2025-08,오피스텔,중구 ,113,2.1,55.3,60.6,5.3,5,14187.803,15421.4795,14523.0,13470.0
2143205,중랑구 망우동 207-6,세움삼익플라주,2020.0,55,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,37029.28,49735.54,38985.0,51304.0
2144049,중랑구 망우동 460-26,진명,2002.0,74,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,23450.371,32580.01,25391.0,27368.0
2145513,중랑구 망우동 508-2,효성 써너스빌 에코,2016.0,18,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,11431.015,11424.43,11500.0,10889.0
2145687,중랑구 망우동 508-34,예원캐슬,2012.0,30,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,15055.065,17360.54,17785.0,15629.0
2145778,중랑구 망우동 508-34,예원캐슬,2012.0,34,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,16071.311,20707.328,16977.0,21043.0
2145828,중랑구 망우동 508-34,예원캐슬,2012.0,39,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,16441.193,23266.45,18146.0,21069.0
2146071,중랑구 망우동 508-6,더하이어,2013.0,12,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,9882.893,8577.603,10800.0,10007.0
2147078,중랑구 망우동 576-0,가야써니빌,2002.0,68,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,21822.172,30169.365,26138.0,41788.0
2147709,중랑구 망우동 579-0,한울네세창,2005.0,79,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,27286.898,38654.27,33978.0,37132.0
2148919,중랑구 면목동 105-4,건원베스트원,2015.0,22,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,14144.547,14424.014,18785.0,17741.0
2148982,중랑구 면목동 105-4,건원베스트원,2015.0,26,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,18009.729,17686.838,20493.0,19098.0
2149606,중랑구 면목동 1094-1,라임타워,2019.0,20,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,14888.73,15675.829,15887.0,19619.0
2149660,중랑구 면목동 116-2,하이원팰리스,2019.0,45,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,25189.598,27775.941,27157.0,26029.0
2149664,중랑구 면목동 1203-0,(1203),2016.0,62,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,23585.65,29963.814,28259.0,41908.0
2149997,중랑구 면목동 126-1,킴스아파트,2018.0,36,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,23604.33,26428.275,26500.0,31431.0
2151569,중랑구 면목동 136-2,그린캐슬APT,2005.0,88,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,29128.88,40707.887,37156.0,45574.0
2157371,중랑구 면목동 1524-0,온세솔내움,2004.0,68,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,23401.158,33139.22,32243.0,32690.0
2157462,중랑구 면목동 1524-0,온세솔내움,2004.0,70,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,23494.846,33139.22,32652.0,45285.0
2157576,중랑구 면목동 1525-0,용마산금호어울림,2006.0,68,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,26038.832,35394.605,38446.0,60038.0
2157667,중랑구 면목동 1525-0,용마산금호어울림,2006.0,76,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,28032.908,40042.082,30260.0,57413.0
2157849,중랑구 면목동 1525-0,용마산금호어울림,2006.0,105,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,37852.508,53664.676,44050.0,65746.0
2158266,중랑구 면목동 1528-0,면목동금호어울림아파트,2005.0,77,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,27959.186,39327.027,34350.0,45286.0
2163100,중랑구 면목동 390-1,공감대(390-1),2005.0,83,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,28955.643,40700.145,34569.0,34799.0
2163915,중랑구 면목동 538-0,신영,2013.0,14,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,9491.151,9438.405,10995.0,10200.0
2163954,중랑구 면목동 538-0,신영,2013.0,15,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,9587.923,9450.251,9974.0,9153.0
2164108,중랑구 면목동 538-0,신영,2013.0,20,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,10524.396,10409.84,11859.0,10598.0
2164762,중랑구 면목동 612-6,유진뜨레지움,2021.0,38,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,31009.602,37059.863,32661.0,39110.0
2166188,중랑구 면목동 90-64,어반휴6차,2020.0,42,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,27763.244,29650.18,31344.0,39916.0
2168630,중랑구 묵동 169-10,묵동신도주상복합,2004.0,25,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,9224.234,9424.252,9341.0,12470.0
2168721,중랑구 묵동 169-10,묵동신도주상복합,2004.0,29,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,10234.59,11485.236,12500.0,13515.0
2168903,중랑구 묵동 169-10,묵동신도주상복합,2004.0,52,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,19394.055,24891.115,29358.0,42099.0
2169449,중랑구 묵동 170-27,월등스카이뷰,2004.0,65,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,22793.475,32088.469,24990.0,26353.0
2169540,중랑구 묵동 170-27,월등스카이뷰,2004.0,68,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,23321.256,32757.25,23636.0,35309.0
2170186,중랑구 묵동 177-12,리치빌,2006.0,69,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,25638.137,34610.484,32488.0,31987.0
2170329,중랑구 묵동 177-12,리치빌,2006.0,113,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,38199.996,52398.664,46687.0,36009.0
2174328,중랑구 묵동 388-0,동구햇살,2004.0,66,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,23139.816,32666.531,34987.0,34194.0
2174530,중랑구 묵동 389-0,태창네스트빌,2005.0,55,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,23655.85,33071.688,34099.0,25782.0
2175545,중랑구 묵동 393-0,묵동포레시타,2013.0,19,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,11436.872,11594.986,12633.0,11418.0
2176020,중랑구 묵동 58-1,풀내음(A동),2006.0,66,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,25113.348,34084.844,26678.0,32765.0
2176209,중랑구 상봉동 101-19,상봉베스트원,2019.0,18,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,15301.5,16550.82,17815.0,21727.0
2176411,중랑구 상봉동 101-19,상봉베스트원,2019.0,29,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,21859.295,26089.041,24010.0,27931.0
2176504,중랑구 상봉동 102-14,동인씨엘로,2018.0,24,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,16711.096,17843.49,17097.0,15751.0
2176683,중랑구 상봉동 104-10,리더스,2019.0,26,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,21712.805,25137.803,24778.0,28268.0
2176690,중랑구 상봉동 104-10,리더스,2019.0,28,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,21748.715,25991.975,24778.0,28938.0
2176712,중랑구 상봉동 104-10,리더스,2019.0,29,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,22022.004,26089.041,24990.0,29500.0
2176762,중랑구 상봉동 104-10,리더스,2019.0,31,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,23632.137,27272.865,24503.0,26524.0
2176853,중랑구 상봉동 104-32,라메즈오피스텔(104-32),2004.0,27,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,9765.567,10501.011,12758.0,13228.0
2176944,중랑구 상봉동 104-32,라메즈오피스텔(104-32),2004.0,28,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,10071.56,11343.41,12845.0,10584.0
2177035,중랑구 상봉동 104-32,라메즈오피스텔(104-32),2004.0,36,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,12660.549,14401.977,14324.0,17000.0
2177054,중랑구 상봉동 104-40,아스테르,2021.0,24,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,21891.154,24626.281,22018.0,26032.0
2177156,중랑구 상봉동 106-0,상봉힐스테이,2021.0,15,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,18695.1,20430.164,20892.0,26519.0
2177174,중랑구 상봉동 106-0,상봉힐스테이,2021.0,17,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,18549.986,20698.955,24821.0,29500.0
2177736,중랑구 상봉동 115-61,주함해븐타워,2015.0,16,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,12119.0625,12274.466,13913.0,12784.0
2177779,중랑구 상봉동 115-61,주함해븐타워,2015.0,32,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,19417.451,24718.156,20374.0,23327.0
2177799,중랑구 상봉동 115-61,주함해븐타워,2015.0,37,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,19949.613,26651.38,21159.0,20364.0
2178132,중랑구 상봉동 127-15,베스트엘리시온,2013.0,31,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,16177.088,18833.562,16284.0,14179.0
2178230,중랑구 상봉동 128-10,SG타워,2004.0,69,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,23445.525,32006.527,25793.0,37154.0
2178643,중랑구 상봉동 128-9,오피스텔 리움,2006.0,23,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,8739.131,8316.977,12444.0,10007.0
2178729,중랑구 상봉동 128-9,오피스텔 리움,2006.0,24,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,9273.246,8748.053,10061.0,10372.0
2179283,중랑구 상봉동 226-20,풍산쉐르빌101동,2002.0,70,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,22452.006,31370.023,25818.0,31871.0
2180354,중랑구 상봉동 474-10,태솔에버빌,2014.0,55,2025-08,아파트,중랑구,113,2.1,55.3,60.6,5.3,5,25919.27,34417.742,27590.0,31498.0
2183805,중랑구 상봉동 81-5,한일써너스빌,2003.0,28,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,9764.897,12503.3545,12085.0,14876.0
2183896,중랑구 상봉동 81-5,한일써너스빌,2003.0,31,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,10466.341,13154.954,11840.0,13293.0
2183987,중랑구 상봉동 81-5,한일써너스빌,2003.0,32,2025-08,오피스텔,중랑구,113,2.1,55.3,60.6,5.3,5,11177.38,14342.315,13394.0,15589.0
